"Occurrences","lex","Lexeme","Transliterated","None","Qal","Nifal","Piel","Pual","Hitpael","Hifil","Hofal","Hishtafal","Passive Qal","Etpaal","Nitpael","Hotpaal","Tifal","Hitpoal","Poal","Poel"
17,">ZRX/","אֶזְרָח ","ʔezrāḥ","zaliw, mzalia, mzaliwa, wazaliwa, zaliwa",,,,,,,,,,,,,,,,
3,">ZRXJ/","אֶזְרָחִי ","ʔezrāḥî","mwezrahi",,,,,,,,,,,,,,,,
2,">ZR</","אֶזְרֹעַ ","ʔezrōₐʕ","mkono, mikono, mwake, mikononi, wenye",,,,,,,,,,,,,,,,
3,">X","אָח ","ʔāḥ","aha, wanaoniambia, wanaosema, meon, wasiseme",,,,,,,,,,,,,,,,
629,">X/","אָח I","ʔāḥ","ndugu, nduguye, nduguze, nduguyo, kaka",,,,,,,,,,,,,,,,
1,">X=/","אֹחַ II","ʔōₐḥ","alimzunguka, bund",,,,,,,,,,,,,,,,
3,">X==/","אָח III","ʔāḥ","tanuri, waokaji, tokos, mwokaji, kos",,,,,,,,,,,,,,,,
93,">X>B/","אַחְאָב ","ʔaḥʔāv","ahabu, aniu",,,,,,,,,,,,,,,,
1,">XBN/","אַחְבָּן ","ʔaḥbān","aban",,,,,,,,,,,,,,,,
970,">XD/","אֶחָד ","ʔeḥād","mmoja, moja, kimoja, kwanza, mojawapo",,,,,,,,,,,,,,,,
1,">XD[","אחד ","ʔḤD",,,,,,"jipange",,,,,,,,,,,
3,">XW/","אָחוּ ","ʔāḥû","nyasin, mafunjo",,,,,,,,,,,,,,,,
1,">XWD/","אֵחוּד ","ʔēḥûd","ehudi",,,,,,,,,,,,,,,,
1,">XWH/","אַחֲוָה I","ʔaḥᵃwāʰ","ndugu, nduguye, nduguze, nduguyo, kaka",,,,,,,,,,,,,,,,
1,">XWH=/","אַחְוָה II","ʔaḥwāʰ","amri, chor, fimb, ya, uadu",,,,,,,,,,,,,,,,
1,">XWX/","אֲחֹוחַ ","ʔᵃḥôₐḥ","ahoa",,,,,,,,,,,,,,,,
5,">XWXJ/","אֲחֹוחִי ","ʔᵃḥôḥî","mwahohi",,,,,,,,,,,,,,,,
1,">XWMJ/","אֲחוּמַי ","ʔᵃḥûmay","ahumai",,,,,,,,,,,,,,,,
41,">XWR/","אָחֹור ","ʔāḥôr","nyuma, mgongo, hayarishw, sog, ujao",,,,,,,,,,,,,,,,
114,">XWT/","אָחֹות ","ʔāḥôt","dada, nduguye, ndugu, kike, hili",,,,,,,,,,,,,,,,
1,">XZ/","אָחֻז I","ʔāḥuz","shik, kamat, ishi, pat, shika",,,,,,,,,,,,,,,,
41,">XZ=/","אָחָז II","ʔāḥāz","ahazi, anz, sitaitaka",,,,,,,,,,,,,,,,
3,">XZ=[","אחז II","ʔḤZ",,"shik, kamat, ishi, pat, shika",,"shik, kamat, ishi, pat, shika",,,,,,,,,,,,,
65,">XZ[","אחז I","ʔḤZ",,"shik, kamat, ishi, pat, shika","shik, kamat, ishi, pat, shika",,,,,"shik, kamat, ishi, pat, shika",,,,,,,,,
66,">XZH/","אֲחֻזָּה ","ʔᵃḥuzzāʰ","milik, milk, ana, mwenye, fukuz",,,,,,,,,,,,,,,,
1,">XZJ/","אַחְזַי ","ʔaḥzay","azai",,,,,,,,,,,,,,,,
7,">XZJH/","אֲחַזְיָה ","ʔᵃḥazyāʰ","ahazia",,,,,,,,,,,,,,,,
30,">XZJHW/","אֲחַזְיָהוּ ","ʔᵃḥazyāhû","ahazia",,,,,,,,,,,,,,,,
1,">XZM/","אֲחֻזָּם ","ʔᵃḥuzzām","ahuzamu",,,,,,,,,,,,,,,,
1,">XZT/","אֲחֻזַּת ","ʔᵃḥuzzat","ahuzathi",,,,,,,,,,,,,,,,
1,">XJ/","אֵחִי I","ʔēḥî","ehi",,,,,,,,,,,,,,,,
2,">XJ=/","אֲחִי II","ʔᵃḥî","ahi",,,,,,,,,,,,,,,,
2,">XJ>M/","אֲחִיאָם ","ʔᵃḥîʔām","ahiamu",,,,,,,,,,,,,,,,
19,">XJH/","אֲחִיָּה ","ʔᵃḥiyyāʰ","ahiya, ahia, ahoa",,,,,,,,,,,,,,,,
5,">XJHW/","אֲחִיָּהוּ ","ʔᵃḥiyyāhû","ahiya, ahia, ahoa",,,,,,,,,,,,,,,,
1,">XJHWD/","אֲחִיהוּד ","ʔᵃḥîhûd","ahihudi",,,,,,,,,,,,,,,,
6,">XJW/","אַחְיֹו ","ʔaḥyô","ahio",,,,,,,,,,,,,,,,
1,">XJXD/","אֲחִיחֻד ","ʔᵃḥîḥud","ahihudi",,,,,,,,,,,,,,,,
15,">XJVWB/","אֲחִיטוּב ","ʔᵃḥîṭûv","ahitubu",,,,,,,,,,,,,,,,
5,">XJLWD/","אֲחִילוּד ","ʔᵃḥîlûd","ahiludi, tarehe",,,,,,,,,,,,,,,,
1,">XJMWT/","אֲחִימֹות ","ʔᵃḥîmôt","ahimothi",,,,,,,,,,,,,,,,
17,">XJMLK/","אֲחִימֶלֶךְ ","ʔᵃḥîmelex","ahimeleki, msir",,,,,,,,,,,,,,,,
4,">XJMN/","אֲחִימַן ","ʔᵃḥîman","ahimani",,,,,,,,,,,,,,,,
15,">XJM<Y/","אֲחִימַעַץ ","ʔᵃḥîmaʕaṣ","ahimaasi, haidhuru",,,,,,,,,,,,,,,,
1,">XJN/","אַחְיָן ","ʔaḥyān","ahiani",,,,,,,,,,,,,,,,
1,">XJNDB/","אֲחִינָדָב ","ʔᵃḥînādāv","ahinadabu",,,,,,,,,,,,,,,,
7,">XJN<M/","אֲחִינֹעַם ","ʔᵃḥînōʕam","ahinoamu",,,,,,,,,,,,,,,,
3,">XJSMK/","אֲחִיסָמָךְ ","ʔᵃḥîsāmāx","ahisamaki",,,,,,,,,,,,,,,,
6,">XJ<ZR/","אֲחִיעֶזֶר ","ʔᵃḥîʕezer","ahiezeri",,,,,,,,,,,,,,,,
20,">XJQM/","אֲחִיקָם ","ʔᵃḥîqām","ahikamu, kabidh, ampeleke",,,,,,,,,,,,,,,,
1,">XJRM/","אֲחִירָם ","ʔᵃḥîrām","waashbeli",,,,,,,,,,,,,,,,
1,">XJRMJ/","אֲחִירָמִי ","ʔᵃḥîrāmî","waahiramu",,,,,,,,,,,,,,,,
5,">XJR</","אֲחִירַע ","ʔᵃḥîraʕ","ahira",,,,,,,,,,,,,,,,
1,">XJCXR/","אֲחִישָׁחַר ","ʔᵃḥîšāḥar","ahishahari",,,,,,,,,,,,,,,,
1,">XJCR/","אֲחִישָׁר ","ʔᵃḥîšār","ahishari",,,,,,,,,,,,,,,,
20,">XJTPL/","אֲחִיתֹפֶל ","ʔᵃḥîtōfel","ahithofeli",,,,,,,,,,,,,,,,
1,">XLB/","אַחְלָב ","ʔaḥlāv","alabu",,,,,,,,,,,,,,,,
2,">XLJ","אַחֲלַי ","ʔaḥᵃlay","nizitii, yek",,,,,,,,,,,,,,,,
2,">XLJ/","אַחְלָי ","ʔaḥlāʸ","alai",,,,,,,,,,,,,,,,
2,">XLMH/","אַחְלָמָה ","ʔaḥlāmāʰ","thist",,,,,,,,,,,,,,,,
1,">XSBJ/","אֲחַסְבַּי ","ʔᵃḥasbay","ahasbai",,,,,,,,,,,,,,,,
715,">XR/","אַחַר I","ʔaḥar","baada, fuat, nyuma, baadaye, kwa, nyumenyum, hatimaye, hich, duar, kitini",,,,,,,,,,,,,,,,
166,">XR=/","אַחֵר II","ʔaḥēr","mwingine, mingine, wengine, nyingine, ngin",,,,,,,,,,,,,,,,
1,">XR==/","אַחֵר III","ʔaḥēr","aheri",,,,,,,,,,,,,,,,
17,">XR[","אחר ","ʔḤR",,"kawi, ngoj, lege, kawiakawi, litu",,"kawi, ngoj, lege, kawiakawi, litu",,,"kawi, ngoj, lege, kawiakawi, litu",,,,,,,,,,
51,">XRWN/","אַחֲרֹון ","ʔaḥᵃrôn","mwisho, baada, batili, miisho, hapana",,,,,,,,,,,,,,,,
1,">XRX/","אַחְרַח ","ʔaḥraḥ","ahiramu",,,,,,,,,,,,,,,,
1,">XRXL/","אֲחַרְחֵל ","ʔᵃḥarḥēl","aharheli",,,,,,,,,,,,,,,,
61,">XRJT/","אַחֲרִית ","ʔaḥᵃrît","mwisho, baada, batili, miisho, hapana",,,,,,,,,,,,,,,,
7,">XRNJT","אֲחֹרַנִּית ","ʔᵃḥōrannît","nyumenyum, hatimaye, hich, duar, kitini",,,,,,,,,,,,,,,,
4,">XCDRPN/","אֲחַשְׁדַּרְפָּן ","ʔᵃḥašdarpān","amir, mawaziri, mwandiko, kubw, naib",,,,,,,,,,,,,,,,
31,">XCWRWC/","אֲחַשְׁוֵרֹושׁ ","ʔᵃḥašwērôš","ahasuero",,,,,,,,,,,,,,,,
1,">XCTRJ/","אֲחַשְׁתָּרִי ","ʔᵃḥaštārî","ahashtari",,,,,,,,,,,,,,,,
2,">XCTRN/","אֲחַשְׁתְּרָן ","ʔᵃḥaštᵊrān","farasi",,,,,,,,,,,,,,,,
5,">V/","אַט ","ʔaṭ","acha, buz, uganga, pepo, bashir, polepole, mtendeeni, maliwazo",,,,,,,,,,,,,,,,
4,">VD/","אָטָד ","ʔāṭād","miib, atadi, ataipeperusha",,,,,,,,,,,,,,,,
1,">VWN/","אֵטוּן ","ʔēṭûn","tan, yeny, ing'aayo",,,,,,,,,,,,,,,,
1,">VJM/","אִטִּים ","ʔiṭṭîm","acha, buz, uganga, pepo, bashir, polepole, mtendeeni, maliwazo",,,,,,,,,,,,,,,,
8,">VM[","אטם ","ʔṬM",,"fungw, fung, fungi, vya, muda",,,,,,,,,,,,,,,
2,">VR/","אִטֵּר I","ʔiṭṭēr","shot",,,,,,,,,,,,,,,,
5,">VR=/","אָטֵר II","ʔāṭēr","ateri",,,,,,,,,,,,,,,,
1,">VR[","אטר ","ʔṬR",,"fungw, fung, fungi, vya, muda",,,,,,,,,,,,,,,
39,">J","אֵי I","ʔê","wapi, lini, hapo, toka, pale",,,,,,,,,,,,,,,,
36,">J/","אִי I","ʔî","siw, siwan, pwan, toka, vimeona",,,,,,,,,,,,,,,,
2,">J=","אִי II","ʔî","ole, aa, pinga, ala",,,,,,,,,,,,,,,,
3,">J=/","אִי II","ʔî","wanyama, mnyama, jangwan, hayawani, wakali",,,,,,,,,,,,,,,,
1,">J==","אִי III","ʔî","wala, lakini, si, kwa, je",,,,,,,,,,,,,,,,
283,">JB[","איב ","ʔYV",,,,,,,,,,,,,,,,,
5,">JBH/","אֵיבָה ","ʔêvāʰ","uadu, okom",,,,,,,,,,,,,,,,
24,">JD/","אֵיד ","ʔêd","msib, uharibifu, nitadhihaki, nyoa",,,,,,,,,,,,,,,,
45,">JH","אַיֵּה ","ʔayyēʰ","wapi, lini, hapo, toka, pale",,,,,,,,,,,,,,,,
3,">JH/","אַיָּה I","ʔayyāʰ","kozi, jaio, kengewa",,,,,,,,,,,,,,,,
6,">JH=/","אַיָּה II","ʔayyāʰ","aya",,,,,,,,,,,,,,,,
58,">JWB/","אִיֹּוב ","ʔiyyôv","ayubu",,,,,,,,,,,,,,,,
22,">JZBL/","אִיזֶבֶל ","ʔîzevel","yezebeli",,,,,,,,,,,,,,,,
61,">JK","אֵיךְ ","ʔêx","jinsi, lini, weza, kuwa, gani",,,,,,,,,,,,,,,,
2,">JKBWD/","אִיכָבֹוד ","ʔîxāvôd","ikabodi",,,,,,,,,,,,,,,,
17,">JKH","אֵיכָה I","ʔêxāʰ","jinsi, lini, weza, kuwa, gani",,,,,,,,,,,,,,,,
1,">JKH=","אֵיכֹה II","ʔêxōʰ","wapi, lini, hapo, toka, pale",,,,,,,,,,,,,,,,
4,">JKKH","אֵיכָכָה ","ʔêxāxāʰ","jinsi, lini, weza, kuwa, gani",,,,,,,,,,,,,,,,
11,">JL/","אַיָּל I","ʔayyāl","lung, aioneavyo, vyokul",,,,,,,,,,,,,,,,
163,">JL=/","אַיִל II","ʔayil","dume, kondoo, wana, wanaume, kium, nguz, miim, jua, mwim, viguzo, mkuu, wakuu, ongoz, risasi, let, mialoni, mwaloni, miti, usitie, meonenimu",,,,,,,,,,,,,,,,
3,">JL==/","אַיִל III","ʔayil","dume, kondoo, wana, wanaume, kium, nguz, miim, jua, mwim, viguzo, mkuu, wakuu, ongoz, risasi, let, mialoni, mwaloni, miti, usitie, meonenimu",,,,,,,,,,,,,,,,
22,">JL===/","אַיִל IV","ʔayil","dume, kondoo, wana, wanaume, kium, nguz, miim, jua, mwim, viguzo, mkuu, wakuu, ongoz, risasi, let, mialoni, mwaloni, miti, usitie, meonenimu",,,,,,,,,,,,,,,,
1,">JL====/","אֱיָל V","ʔᵉyāl","nguvu, jeshi, uwez, shik, hodari",,,,,,,,,,,,,,,,
1,">JL_P>RN/","אֵיל פָּארָן ","ʔêl pāˀrān","elparani",,,,,,,,,,,,,,,,
8,">JLH/","אַיָּלָה ","ʔayyālāʰ","lung, ayal, misitu",,,,,,,,,,,,,,,,
4,">JLWN/","אֵילֹון I","ʔêlôn","eloni",,,,,,,,,,,,,,,,
2,">JLWN=/","אֵילֹון II","ʔêlôn","eloni",,,,,,,,,,,,,,,,
10,">JLWN==/","אַיָּלֹון III","ʔayyālôn","aiyaloni, ayaloni",,,,,,,,,,,,,,,,
1,">JLWT/","אֱיָלוּת ","ʔᵉyālût","nguvu, jeshi, uwez, shik, hodari",,,,,,,,,,,,,,,,
49,">JLM/","אֵילָם I","ʔêlām",,,,,,,,,,,,,,,,,
6,">JLM=/","אֵילִם II","ʔêlim","elim",,,,,,,,,,,,,,,,
8,">JLT/","אֵילַת I","ʔêlat","elathi, elothi",,,,,,,,,,,,,,,,
3,">JLT=/","אַיֶּלֶת II","ʔayyelet","lung, ayal, misitu",,,,,,,,,,,,,,,,
3,">JM/","אָיֹם ","ʔāyōm","viun, unon, kusudi, kaul, nawe",,,,,,,,,,,,,,,,
17,">JMH/","אֵימָה ","ʔêmāʰ","hofu, tish, utisho, uharibifu, shid",,,,,,,,,,,,,,,,
3,">JMJM/","אֵימִים ","ʔêmîm","waemi",,,,,,,,,,,,,,,,
17,">JN","אַיִן I","ʔayin","wapi, lini, hapo, toka, pale",,,,,,,,,,,,,,,,
788,">JN/","אַיִן ","ʔayin","wala, lakini, si, kwa, je",,,,,,,,,,,,,,,,
1,">JN=","אִין II","ʔîn","shughuli",,,,,,,,,,,,,,,,
1,">J<ZR/","אִיעֶזֶר ","ʔîʕezer","abiezeri",,,,,,,,,,,,,,,,
1,">J<ZRJ/","אִיעֶזְרִי ","ʔîʕezrî","jamaa, ndio, waabiezeri, gileadi, waheleki",,,,,,,,,,,,,,,,
10,">JPH","אֵיפֹה ","ʔêfōʰ","wapi, lini, hapo, toka, pale",,,,,,,,,,,,,,,,
40,">JPH/","אֵיפָה ","ʔêfāʰ","efa, pim, timilif, pish",,,,,,,,,,,,,,,,
2186,">JC/","אִישׁ ","ʔîš","mtu, watu, mwanadamu, wanadamu, wanaume",,,,,,,,,,,,,,,,
11,">JC_BCT/","אִישׁ בֹּשֶׁת ","ʔîš bōšet","ishboshethi",,,,,,,,,,,,,,,,
1,">JCHWD/","אִישְׁהֹוד ","ʔîšhôd","ish-hodu",,,,,,,,,,,,,,,,
4,">JCWN/","אִישֹׁון ","ʔîšôn","mbon, manane, zimi",,,,,,,,,,,,,,,,
1,">JTWN/","אִיתֹון ","ʔîtôn","lang, pa, ili, peny, ingili",,,,,,,,,,,,,,,,
3,">JTJ>L/","אִיתִיאֵל ","ʔîtîʔēl","ithieli",,,,,,,,,,,,,,,,
21,">JTMR/","אִיתָמָר ","ʔîtāmār","ithamari",,,,,,,,,,,,,,,,
14,">JTN/","אֵיתָן I","ʔêtān",,,,,,,,,,,,,,,,,
8,">JTN=/","אֵיתָן II","ʔêtān","ethani, yoa",,,,,,,,,,,,,,,,
161,">K","אַךְ ","ʔax","lakini, hakika, tu, bali, yangu",,,,,,,,,,,,,,,,
1,">KD/","אַכַּד ","ʔakkad","akadi",,,,,,,,,,,,,,,,
2,">KZB/","אַכְזָב ","ʔaxzāv","uongo, hila, anga, dangany, danganya",,,,,,,,,,,,,,,,
4,">KZJB/","אַכְזִיב ","ʔaxzîv","akzibu, akizibu",,,,,,,,,,,,,,,,
4,">KZR/","אַכְזָר ","ʔaxzār","rehema, huruma, rehem, huru, unirehemu",,,,,,,,,,,,,,,,
8,">KZRJ/","אַכְזָרִי ","ʔaxzārî","rehema, huruma, rehem, huru, unirehemu",,,,,,,,,,,,,,,,
1,">KZRJWT/","אַכְזְרִיּוּת ","ʔaxzᵊriyyût","rehema, huruma, rehem, huru, unirehemu",,,,,,,,,,,,,,,,
1,">KJLH/","אֲכִילָה ","ʔᵃxîlāʰ","chakula, mkat, mikate, vyakula, mawindo",,,,,,,,,,,,,,,,
21,">KJC/","אָכִישׁ ","ʔāxîš","akishi",,,,,,,,,,,,,,,,
43,">KL/","אֹכֶל I","ʔōxel","chakula, mkat, mikate, vyakula, mawindo",,,,,,,,,,,,,,,,
1,">KL=/","אֻכָל II","ʔuxāl","mwana, ambi, mausia, naam, mtu",,,,,,,,,,,,,,,,
810,">KL[","אכל ","ʔXL",,"kul, kula, wakala, tekete, akal","kul, kula, wakala, tekete, akal",,"kul, kula, wakala, tekete, akal",,"kul, kula, wakala, tekete, akal",,,"kul, kula, wakala, tekete, akal",,,,,,,
18,">KLH/","אָכְלָה ","ʔāxlāʰ","chakula, mkat, mikate, vyakula, mawindo",,,,,,,,,,,,,,,,
18,">KN","אָכֵן ","ʔāxēn","lakini, hakika, tu, bali, yangu",,,,,,,,,,,,,,,,
1,">KP/","אֶכֶף ","ʔexef","mzig, leme, mizigo, wapagazi, alikuwa",,,,,,,,,,,,,,,,
1,">KP[","אכף ","ʔXF",,"humtia",,,,,,,,,,,,,,,
7,">KR/","אִכָּר ","ʔikkār","shamb, shamban, konden, lim, nchi",,,,,,,,,,,,,,,,
3,">KCP/","אַכְשָׁף ","ʔaxšāf","akshafu",,,,,,,,,,,,,,,,
5517,">L","אֶל I","ʔel","kwa, kwenu, akawaambia, kwake, ende",,,,,,,,,,,,,,,,
235,">L/","אֵל I","ʔēl","mungu, miungu, bwana, wake, wao",,,,,,,,,,,,,,,,
726,">L=","אַל II","ʔal","wala, lakini, si, kwa, je",,,,,,,,,,,,,,,,
1,">L=/","אַל II","ʔal","wala, lakini, si, kwa, je",,,,,,,,,,,,,,,,
1,">L==","אַל III","ʔal","wapi, lini, hapo, toka, pale",,,,,,,,,,,,,,,,
5,">L==/","אֵל III","ʔēl","dume, kondoo, wana, wanaume, kium, nguz, miim, jua, mwim, viguzo, mkuu, wakuu, ongoz, risasi, let, mialoni, mwaloni, miti, usitie, meonenimu",,,,,,,,,,,,,,,,
9,">L===","אֵל IV","ʔēl","hao, haya, hawa, hayo, ndio",,,,,,,,,,,,,,,,
1,">L_BRJT/","אֵל בְּרִית ","ʔēl bᵊrît",,,,,,,,,,,,,,,,,
1,">L>/","אֵלָא ","ʔēlāˀ","ela",,,,,,,,,,,,,,,,
3,">LGBJC/","אֶלְגָּבִישׁ ","ʔelgāvîš","mvua, barafu, umea, winuli",,,,,,,,,,,,,,,,
2,">LDD/","אֶלְדָּד ","ʔeldād","eldadi",,,,,,,,,,,,,,,,
2,">LD<H/","אֶלְדָּעָה ","ʔeldāʕāʰ","eldaa",,,,,,,,,,,,,,,,
746,">LH","אֵלֶּה ","ʔēlleʰ","hao, haya, hawa, hayo, ndio",,,,,,,,,,,,,,,,
16,">LH/","אֵלָה I","ʔēlāʰ","mwaloni, mialoni",,,,,,,,,,,,,,,,
36,">LH=/","אָלָה II","ʔālāʰ","kiap, laan, apiz, viap, apish",,,,,,,,,,,,,,,,
1,">LH==/","אַלָּה III","ʔallāʰ","mwaloni, mialoni",,,,,,,,,,,,,,,,
13,">LH===/","אֵלָה IV","ʔēlāʰ","ela",,,,,,,,,,,,,,,,
1,">LH==[","אלה III","ʔLH",,"yowe, ombole, pigeni, ombolezeni, omboleze",,,,,,,,,,,,,,,
1,">LH=[","אלה II","ʔLH",,"kubal, radh, hiar, tak, kata",,,,,,,,,,,,,,,
5,">LH[","אלה I","ʔLH",,"waapi, api, apish, akaapa, yowaapi",,,,,"waapi, api, apish, akaapa, yowaapi",,,,,,,,,,
2601,">LHJM/","אֱלֹהִים ","ʔᵉlōhîm","mungu, miungu, bwana, wake, wao",,,,,,,,,,,,,,,,
2,">LW","אִלּוּ ","ʔillû","ila, tu, lakini, poku, mwingine",,,,,,,,,,,,,,,,
57,">LWH/","אֱלֹוהַּ ","ʔᵉlôha","mungu, miungu, bwana, wake, wao",,,,,,,,,,,,,,,,
1,">LWL/","אֱלוּל ","ʔᵉlûl","eluli",,,,,,,,,,,,,,,,
10,">LWN/","אֵלֹון I","ʔēlôn","mialoni, mwaloni, miti, usitie, meonenimu",,,,,,,,,,,,,,,,
9,">LWN=/","אַלֹּון II","ʔallôn","mwaloni, mialoni",,,,,,,,,,,,,,,,
2,">LWN==/","אֵלֹון III","ʔēlôn","eloni",,,,,,,,,,,,,,,,
1,">LWN===/","אַלֹּון IV","ʔallôn","aloni",,,,,,,,,,,,,,,,
60,">LWP/","אַלּוּף I","ʔallûf","rafik, wabebe, nilili, yejua, tuuharibu, jumb, mkuu, kamand, wakuu, ongoz",,,,,,,,,,,,,,,,
9,">LWP=/","אַלּוּף II","ʔallûf","rafik, wabebe, nilili, yejua, tuuharibu, jumb, mkuu, kamand, wakuu, ongoz",,,,,,,,,,,,,,,,
2,">LWC/","אָלוּשׁ ","ʔālûš","alushi",,,,,,,,,,,,,,,,
2,">LZBD/","אֶלְזָבָד ","ʔelzāvād","elzabadi",,,,,,,,,,,,,,,,
3,">LX[","אלח ","ʔLḤ",,,"eoz, kosa, iwapasayo, ukaj, sembuse",,,,,,,,,,,,,,
4,">LXNN/","אֶלְחָנָן ","ʔelḥānān","elhanani",,,,,,,,,,,,,,,,
1,">LJ/","אֱלִי ","ʔᵉlî","mbetheli",,,,,,,,,,,,,,,,
21,">LJ>B/","אֱלִיאָב ","ʔᵉlîʔāv","eliabu, elihu",,,,,,,,,,,,,,,,
10,">LJ>L/","אֱלִיאֵל ","ʔᵉlîʔēl","elieli, elihu",,,,,,,,,,,,,,,,
1,">LJ>TH/","אֱלִיאָתָה ","ʔᵉlîʔātāʰ","eliatha",,,,,,,,,,,,,,,,
1,">LJDD/","אֱלִידָד ","ʔᵉlîdād","elidadi",,,,,,,,,,,,,,,,
4,">LJD</","אֶלְיָדָע ","ʔelyādāʕ","eliada",,,,,,,,,,,,,,,,
5,">LJH/","אַלְיָה I","ʔalyāʰ","mafuta, nenep, non, kuku, zid",,,,,,,,,,,,,,,,
8,">LJH=/","אֵלִיָּה II","ʔēliyyāʰ","eliya",,,,,,,,,,,,,,,,
63,">LJHW/","אֵלִיָּהוּ I","ʔēliyyāhû","eliya",,,,,,,,,,,,,,,,
2,">LJHW=/","אֱלִיהוּ II","ʔᵉlîhû","elihu",,,,,,,,,,,,,,,,
9,">LJHW>/","אֱלִיהוּא ","ʔᵉlîhûˀ","elihu",,,,,,,,,,,,,,,,
2,">LJHW<JNJ/","אֶלְיְהֹועֵינַי ","ʔelyᵊhôʕênay","eliehoenai, elioenai",,,,,,,,,,,,,,,,
7,">LJW<JNJ/","אֶלְיֹועֵינַי ","ʔelyôʕênay","eliehoenai, elioenai",,,,,,,,,,,,,,,,
2,">LJXB>/","אֶלְיַחְבָּא ","ʔelyaḥbāˀ","eliaba",,,,,,,,,,,,,,,,
1,">LJXRP/","אֱלִיחֹרֶף ","ʔᵉlîḥōref","elihorefu",,,,,,,,,,,,,,,,
20,">LJL/","אֱלִיל ","ʔᵉlîl",,,,,,,,,,,,,,,,,
6,">LJMLK/","אֱלִימֶלֶךְ ","ʔᵉlîmelex","elimeleki",,,,,,,,,,,,,,,,
6,">LJSP/","אֶלְיָסָף ","ʔelyāsāf","eliasafu",,,,,,,,,,,,,,,,
14,">LJ<ZR/","אֱלִיעֶזֶר ","ʔᵉlîʕezer","eliezeri",,,,,,,,,,,,,,,,
2,">LJ<M/","אֱלִיעָם ","ʔᵉlîʕām","eliamu",,,,,,,,,,,,,,,,
1,">LJ<NJ/","אֱלִיעֵנַי ","ʔᵉlîʕēnay","elienai",,,,,,,,,,,,,,,,
15,">LJPZ/","אֱלִיפַז ","ʔᵉlîfaz","elifazi",,,,,,,,,,,,,,,,
1,">LJPL/","אֱלִיפַל ","ʔᵉlîfal","sharari",,,,,,,,,,,,,,,,
2,">LJPLHW/","אֱלִיפְלֵהוּ ","ʔᵉlîflēhû","elifelehu",,,,,,,,,,,,,,,,
8,">LJPLV/","אֱלִיפֶלֶט ","ʔᵉlîfeleṭ","elifeleti, elipeleti",,,,,,,,,,,,,,,,
5,">LJYWR/","אֱלִיצוּר ","ʔᵉlîṣûr","elisuri",,,,,,,,,,,,,,,,
4,">LJYPN/","אֱלִיצָפָן ","ʔᵉlîṣāfān","elisafani, elsafani",,,,,,,,,,,,,,,,
1,">LJQ>/","אֱלִיקָא ","ʔᵉlîqāˀ","elika",,,,,,,,,,,,,,,,
12,">LJQJM/","אֶלְיָקִים ","ʔelyāqîm","eliakimu",,,,,,,,,,,,,,,,
1,">LJCB</","אֱלִישֶׁבַע ","ʔᵉlîševaʕ","elisheba",,,,,,,,,,,,,,,,
3,">LJCH/","אֱלִישָׁה ","ʔᵉlîšāʰ","warodani, yavani, rang, anda, safi",,,,,,,,,,,,,,,,
2,">LJCW</","אֱלִישׁוּעַ ","ʔᵉlîšûₐʕ","elishua, elpeleti",,,,,,,,,,,,,,,,
17,">LJCJB/","אֶלְיָשִׁיב ","ʔelyāšîv","eliashibu",,,,,,,,,,,,,,,,
17,">LJCM</","אֱלִישָׁמָע ","ʔᵉlîšāmāʕ","elishama",,,,,,,,,,,,,,,,
58,">LJC</","אֱלִישָׁע ","ʔᵉlîšāʕ","elisha, wafumbue, tukaapo, mamayo",,,,,,,,,,,,,,,,
1,">LJCPV/","אֱלִישָׁפָט ","ʔᵉlîšāfāṭ","elishafati",,,,,,,,,,,,,,,,
1,">LJTH/","אֱלִיָּתָה ","ʔᵉliyyātāʰ","eliatha",,,,,,,,,,,,,,,,
2,">LLJ","אַלְלַי ","ʔallay","ole, aa, pinga, ala",,,,,,,,,,,,,,,,
6,">LM/","אִלֵּם I","ʔillēm","bubu, uwatetee",,,,,,,,,,,,,,,,
2,">LM=/","אֵלֶם II","ʔēlem","kimy, nyamazish, utulivu, tuliz, nyamazeni",,,,,,,,,,,,,,,,
9,">LM[","אלם ","ʔLM",,,"bubu, sisemi, nyamaz, fung, pelekwa","bubu, sisemi, nyamaz, fung, pelekwa",,,,,,,,,,,,,
6,">LMGJM/","אַלְמֻגִּים ","ʔalmuggîm",,,,,,,,,,,,,,,,,
5,">LMH/","אֲלֻמָּה ","ʔᵃlummāʰ","and, konz, msonge, aokote",,,,,,,,,,,,,,,,
2,">LMWDD/","אַלְמֹודָד ","ʔalmôdād","almodadi",,,,,,,,,,,,,,,,
1,">LMLK/","אַלַּמֶּלֶךְ ","ʔallammelex","alameleki",,,,,,,,,,,,,,,,
1,">LMN/","אַלְמֹן I","ʔalmōn","mjan, wajane, ujan, fiw, jumb",,,,,,,,,,,,,,,,
1,">LMN=/","אַלְמָן II","ʔalmān","imejaa",,,,,,,,,,,,,,,,
56,">LMNH/","אַלְמָנָה ","ʔalmānāʰ","mjan, wajane, ujan, fiw, jumb",,,,,,,,,,,,,,,,
4,">LMNWT/","אַלְמָנוּת ","ʔalmānût","mjan, wajane, ujan, fiw, jumb",,,,,,,,,,,,,,,,
3,">LMNJ/","אַלְמֹנִי ","ʔalmōnî","uket, fulani",,,,,,,,,,,,,,,,
