"Occurrences","lex","Lexeme","Transliterated","None","Qal","Nifal","Piel","Pual","Hitpael","Hifil","Hofal","Hishtafal","Passive Qal","Etpaal","Nitpael","Hotpaal","Tifal","Hitpoal","Poal","Poel"
1,">XJ/","אֵחִי I","ʔēḥî","Ehi",,,,,,,,,,,,,,,,
2,">XJ=/","אֲחִי II","ʔᵃḥî","Ahi",,,,,,,,,,,,,,,,
2,">XJ>M/","אֲחִיאָם ","ʔᵃḥîʔām","Ahiam",,,,,,,,,,,,,,,,
19,">XJH/","אֲחִיָּה ","ʔᵃḥiyyāʰ","Ahijah",,,,,,,,,,,,,,,,
5,">XJHW/","אֲחִיָּהוּ ","ʔᵃḥiyyāhû","Ahijah",,,,,,,,,,,,,,,,
1,">XJHWD/","אֲחִיהוּד ","ʔᵃḥîhûd","Ahihud",,,,,,,,,,,,,,,,
6,">XJW/","אַחְיֹו ","ʔaḥyô","Ahio",,,,,,,,,,,,,,,,
1,">XJXD/","אֲחִיחֻד ","ʔᵃḥîḥud","Ahihud",,,,,,,,,,,,,,,,
15,">XJVWB/","אֲחִיטוּב ","ʔᵃḥîṭûv","Ahitub",,,,,,,,,,,,,,,,
5,">XJLWD/","אֲחִילוּד ","ʔᵃḥîlûd","Ahilud",,,,,,,,,,,,,,,,
1,">XJMWT/","אֲחִימֹות ","ʔᵃḥîmôt","Ahimoth",,,,,,,,,,,,,,,,
17,">XJMLK/","אֲחִימֶלֶךְ ","ʔᵃḥîmelex","Ahimelech",,,,,,,,,,,,,,,,
4,">XJMN/","אֲחִימַן ","ʔᵃḥîman","Ahiman",,,,,,,,,,,,,,,,
15,">XJM<Y/","אֲחִימַעַץ ","ʔᵃḥîmaʕaṣ","Ahimaaz",,,,,,,,,,,,,,,,
1,">XJN/","אַחְיָן ","ʔaḥyān","Ahian",,,,,,,,,,,,,,,,
1,">XJNDB/","אֲחִינָדָב ","ʔᵃḥînādāv","Ahinadab",,,,,,,,,,,,,,,,
7,">XJN<M/","אֲחִינֹעַם ","ʔᵃḥînōʕam","Ahinoam",,,,,,,,,,,,,,,,
3,">XJSMK/","אֲחִיסָמָךְ ","ʔᵃḥîsāmāx","Ahisamach",,,,,,,,,,,,,,,,
6,">XJ<ZR/","אֲחִיעֶזֶר ","ʔᵃḥîʕezer","Ahiezer",,,,,,,,,,,,,,,,
20,">XJQM/","אֲחִיקָם ","ʔᵃḥîqām","Ahikam",,,,,,,,,,,,,,,,
1,">XJRM/","אֲחִירָם ","ʔᵃḥîrām","Ahiram",,,,,,,,,,,,,,,,
1,">XJRMJ/","אֲחִירָמִי ","ʔᵃḥîrāmî","Ahiramite",,,,,,,,,,,,,,,,
5,">XJR</","אֲחִירַע ","ʔᵃḥîraʕ","Ahira",,,,,,,,,,,,,,,,
1,">XJCXR/","אֲחִישָׁחַר ","ʔᵃḥîšāḥar","Ahishahar",,,,,,,,,,,,,,,,
1,">XJCR/","אֲחִישָׁר ","ʔᵃḥîšār","Ahishar",,,,,,,,,,,,,,,,
20,">XJTPL/","אֲחִיתֹפֶל ","ʔᵃḥîtōfel","Ahithophel",,,,,,,,,,,,,,,,
1,">XLB/","אַחְלָב ","ʔaḥlāv","Ahlab",,,,,,,,,,,,,,,,
2,">XLJ","אַחֲלַי ","ʔaḥᵃlay","se ao menos",,,,,,,,,,,,,,,,
2,">XLJ/","אַחְלָי ","ʔaḥlāʸ","Ahlai",,,,,,,,,,,,,,,,
2,">XLMH/","אַחְלָמָה ","ʔaḥlāmāʰ","Ametista? (pedra preciosa vermelha)",,,,,,,,,,,,,,,,
1,">XSBJ/","אֲחַסְבַּי ","ʔᵃḥasbay","Ahasbai",,,,,,,,,,,,,,,,
715,">XR/","אַחַר I","ʔaḥar","atrás, depois; costas",,,,,,,,,,,,,,,,
166,">XR=/","אַחֵר II","ʔaḥēr","outro",,,,,,,,,,,,,,,,
1,">XR==/","אַחֵר III","ʔaḥēr","Aher",,,,,,,,,,,,,,,,
17,">XR[","אחר ","ʔḤR",,"atrasar, reter",,"ficar para trás; deter, reter; hesitar",,,"atrasar, atrasar-se, atrasar-se",,,,,,,,,,
51,">XRWN/","אַחֲרֹון ","ʔaḥᵃrôn","atrás (adj); último (adv)",,,,,,,,,,,,,,,,
1,">XRX/","אַחְרַח ","ʔaḥraḥ","Aharah",,,,,,,,,,,,,,,,
1,">XRXL/","אֲחַרְחֵל ","ʔᵃḥarḥēl","Aharhel",,,,,,,,,,,,,,,,
61,">XRJT/","אַחֲרִית ","ʔaḥᵃrît","fim, resultado; futuro",,,,,,,,,,,,,,,,
7,">XRNJT","אֲחֹרַנִּית ","ʔᵃḥōrannît","para trás",,,,,,,,,,,,,,,,
4,">XCDRPN/","אֲחַשְׁדַּרְפָּן ","ʔᵃḥašdarpān","governador",,,,,,,,,,,,,,,,
31,">XCWRWC/","אֲחַשְׁוֵרֹושׁ ","ʔᵃḥašwērôš","Xerxes",,,,,,,,,,,,,,,,
1,">XCTRJ/","אֲחַשְׁתָּרִי ","ʔᵃḥaštārî","Ahashtarite",,,,,,,,,,,,,,,,
2,">XCTRN/","אֲחַשְׁתְּרָן ","ʔᵃḥaštᵊrān","real",,,,,,,,,,,,,,,,
5,">V/","אַט ","ʔaṭ","gentileza; gentileza",,,,,,,,,,,,,,,,
4,">VD/","אָטָד ","ʔāṭād","arbusto espinhoso, espinheiro?",,,,,,,,,,,,,,,,
1,">VWN/","אֵטוּן ","ʔēṭûn","linho",,,,,,,,,,,,,,,,
1,">VJM/","אִטִּים ","ʔiṭṭîm","fantasmas",,,,,,,,,,,,,,,,
8,">VM[","אטם ","ʔṬM",,"bloquear, fechar",,,,,,,,,,,,,,,
2,">VR/","אִטֵּר I","ʔiṭṭēr","impedido",,,,,,,,,,,,,,,,
5,">VR=/","אָטֵר II","ʔāṭēr","Ater",,,,,,,,,,,,,,,,
1,">VR[","אטר ","ʔṬR",,"fechar",,,,,,,,,,,,,,,
39,">J","אֵי I","ʔê","onde (interr)",,,,,,,,,,,,,,,,
36,">J/","אִי I","ʔî","costa, ilha, região",,,,,,,,,,,,,,,,
2,">J=","אִי II","ʔî","como",,,,,,,,,,,,,,,,
3,">J=/","אִי II","ʔî","uivador, chacal?",,,,,,,,,,,,,,,,
1,">J==","אִי III","ʔî","não",,,,,,,,,,,,,,,,
283,">JB[","איב ","ʔYV",,"ser inimigo de",,,,,,,,,,,,,,,
5,">JBH/","אֵיבָה ","ʔêvāʰ","inimizade",,,,,,,,,,,,,,,,
24,">JD/","אֵיד ","ʔêd","desastre, calamidade",,,,,,,,,,,,,,,,
45,">JH","אַיֵּה ","ʔayyēʰ","onde (interr)",,,,,,,,,,,,,,,,
3,">JH/","אַיָּה I","ʔayyāʰ","falcão (?) (ave de rapina)",,,,,,,,,,,,,,,,
6,">JH=/","אַיָּה II","ʔayyāʰ","Ayyah",,,,,,,,,,,,,,,,
58,">JWB/","אִיֹּוב ","ʔiyyôv","Jó",,,,,,,,,,,,,,,,
22,">JZBL/","אִיזֶבֶל ","ʔîzevel","Jezebel",,,,,,,,,,,,,,,,
61,">JK","אֵיךְ ","ʔêx","como (interr)",,,,,,,,,,,,,,,,
2,">JKBWD/","אִיכָבֹוד ","ʔîxāvôd","Ichabod",,,,,,,,,,,,,,,,
17,">JKH","אֵיכָה I","ʔêxāʰ","como, de que forma (interr)",,,,,,,,,,,,,,,,
1,">JKH=","אֵיכֹה II","ʔêxōʰ","onde",,,,,,,,,,,,,,,,
4,">JKKH","אֵיכָכָה ","ʔêxāxāʰ","como",,,,,,,,,,,,,,,,
11,">JL/","אַיָּל I","ʔayyāl","veado em pousio (corço; corça)",,,,,,,,,,,,,,,,
163,">JL=/","אַיִל II","ʔayil","carneiro; líder de uma nação",,,,,,,,,,,,,,,,
3,">JL==/","אַיִל III","ʔayil","árvore poderosa",,,,,,,,,,,,,,,,
22,">JL===/","אַיִל IV","ʔayil","portalpost",,,,,,,,,,,,,,,,
1,">JL====/","אֱיָל V","ʔᵉyāl","força; ajuda",,,,,,,,,,,,,,,,
1,">JL_P>RN/","אֵיל פָּארָן ","ʔêl pāˀrān","El Paran",,,,,,,,,,,,,,,,
8,">JLH/","אַיָּלָה ","ʔayyālāʰ","hind",,,,,,,,,,,,,,,,
4,">JLWN/","אֵילֹון I","ʔêlôn","Elon",,,,,,,,,,,,,,,,
2,">JLWN=/","אֵילֹון II","ʔêlôn","Elon",,,,,,,,,,,,,,,,
10,">JLWN==/","אַיָּלֹון III","ʔayyālôn","Aijalon",,,,,,,,,,,,,,,,
1,">JLWT/","אֱיָלוּת ","ʔᵉyālût","força; ajuda",,,,,,,,,,,,,,,,
49,">JLM/","אֵילָם I","ʔêlām","vestíbulo, pórtico",,,,,,,,,,,,,,,,
6,">JLM=/","אֵילִם II","ʔêlim","Elim",,,,,,,,,,,,,,,,
8,">JLT/","אֵילַת I","ʔêlat","Elath",,,,,,,,,,,,,,,,
3,">JLT=/","אַיֶּלֶת II","ʔayyelet","hind",,,,,,,,,,,,,,,,
3,">JM/","אָיֹם ","ʔāyōm","terrível",,,,,,,,,,,,,,,,
17,">JMH/","אֵימָה ","ʔêmāʰ","terror, pavor",,,,,,,,,,,,,,,,
3,">JMJM/","אֵימִים ","ʔêmîm","Emite",,,,,,,,,,,,,,,,
17,">JN","אַיִן I","ʔayin","(de) onde (interr)",,,,,,,,,,,,,,,,
788,">JN/","אַיִן ","ʔayin","não existe; não há",,,,,,,,,,,,,,,,
1,">JN=","אִין II","ʔîn","Onde?",,,,,,,,,,,,,,,,
1,">J<ZR/","אִיעֶזֶר ","ʔîʕezer","Iezer",,,,,,,,,,,,,,,,
1,">J<ZRJ/","אִיעֶזְרִי ","ʔîʕezrî","Iezerite",,,,,,,,,,,,,,,,
10,">JPH","אֵיפֹה ","ʔêfōʰ","onde (interr)",,,,,,,,,,,,,,,,
40,">JPH/","אֵיפָה ","ʔêfāʰ","efah (medida de grão)",,,,,,,,,,,,,,,,
2186,">JC/","אִישׁ ","ʔîš","homem; ser humano; alguém; cada um deles",,,,,,,,,,,,,,,,
11,">JC_BCT/","אִישׁ בֹּשֶׁת ","ʔîš bōšet","Ish-Bosheth",,,,,,,,,,,,,,,,
1,">JCHWD/","אִישְׁהֹוד ","ʔîšhôd","Ishhod",,,,,,,,,,,,,,,,
4,">JCWN/","אִישֹׁון ","ʔîšôn","pupila do olho",,,,,,,,,,,,,,,,
1,">JTWN/","אִיתֹון ","ʔîtôn","entrada",,,,,,,,,,,,,,,,
3,">JTJ>L/","אִיתִיאֵל ","ʔîtîʔēl","Ithiel",,,,,,,,,,,,,,,,
21,">JTMR/","אִיתָמָר ","ʔîtāmār","Ithamar",,,,,,,,,,,,,,,,
14,">JTN/","אֵיתָן I","ʔêtān","perene (adj, n); constante",,,,,,,,,,,,,,,,
8,">JTN=/","אֵיתָן II","ʔêtān","Ethan",,,,,,,,,,,,,,,,
161,">K","אַךְ ","ʔax","somente; certamente; entretanto",,,,,,,,,,,,,,,,
1,">KD/","אַכַּד ","ʔakkad","Akkad",,,,,,,,,,,,,,,,
2,">KZB/","אַכְזָב ","ʔaxzāv","enganoso",,,,,,,,,,,,,,,,
4,">KZJB/","אַכְזִיב ","ʔaxzîv","Aczib",,,,,,,,,,,,,,,,
4,">KZR/","אַכְזָר ","ʔaxzār","cruel; ferozes",,,,,,,,,,,,,,,,
8,">KZRJ/","אַכְזָרִי ","ʔaxzārî","cruel; ferozes",,,,,,,,,,,,,,,,
1,">KZRJWT/","אַכְזְרִיּוּת ","ʔaxzᵊriyyût","crueldade",,,,,,,,,,,,,,,,
1,">KJLH/","אֲכִילָה ","ʔᵃxîlāʰ","alimentos",,,,,,,,,,,,,,,,
21,">KJC/","אָכִישׁ ","ʔāxîš","Conquistar",,,,,,,,,,,,,,,,
43,">KL/","אֹכֶל I","ʔōxel","alimentos",,,,,,,,,,,,,,,,
1,">KL=/","אֻכָל II","ʔuxāl","(incerto)",,,,,,,,,,,,,,,,
810,">KL[","אכל ","ʔXL",,"comer, devorar","ser comido",,"ser consumido",,"alimentar",,,"comer",,,,,,,
18,">KLH/","אָכְלָה ","ʔāxlāʰ","alimentos",,,,,,,,,,,,,,,,
18,">KN","אָכֵן ","ʔāxēn","verdadeiramente, de fato",,,,,,,,,,,,,,,,
1,">KP/","אֶכֶף ","ʔexef","pressão",,,,,,,,,,,,,,,,
1,">KP[","אכף ","ʔXF",,"pressionar",,,,,,,,,,,,,,,
7,">KR/","אִכָּר ","ʔikkār","agricultor",,,,,,,,,,,,,,,,
3,">KCP/","אַכְשָׁף ","ʔaxšāf","Acshaph",,,,,,,,,,,,,,,,
5517,">L","אֶל I","ʔel","para (prep), até; para",,,,,,,,,,,,,,,,
235,">L/","אֵל I","ʔēl","Deus, deus, Poderoso",,,,,,,,,,,,,,,,
726,">L=","אַל II","ʔal","não",,,,,,,,,,,,,,,,
1,">L=/","אַל II","ʔal","nada",,,,,,,,,,,,,,,,
1,">L==","אַל III","ʔal","onde",,,,,,,,,,,,,,,,
5,">L==/","אֵל III","ʔēl","energia",,,,,,,,,,,,,,,,
9,">L===","אֵל IV","ʔēl","estes",,,,,,,,,,,,,,,,
1,">L_BRJT/","אֵל בְּרִית ","ʔēl bᵊrît","El-Berith",,,,,,,,,,,,,,,,
1,">L>/","אֵלָא ","ʔēlāˀ","Ela",,,,,,,,,,,,,,,,
3,">LGBJC/","אֶלְגָּבִישׁ ","ʔelgāvîš","saudação",,,,,,,,,,,,,,,,
2,">LDD/","אֶלְדָּד ","ʔeldād","Eldad",,,,,,,,,,,,,,,,
2,">LD<H/","אֶלְדָּעָה ","ʔeldāʕāʰ","Eldaah",,,,,,,,,,,,,,,,
746,">LH","אֵלֶּה ","ʔēlleʰ","este, esse",,,,,,,,,,,,,,,,
16,">LH/","אֵלָה I","ʔēlāʰ","árvore poderosa",,,,,,,,,,,,,,,,
36,">LH=/","אָלָה II","ʔālāʰ","maldição; juramento",,,,,,,,,,,,,,,,
1,">LH==/","אַלָּה III","ʔallāʰ","árvore alta, terebinto?",,,,,,,,,,,,,,,,
13,">LH===/","אֵלָה IV","ʔēlāʰ","Elah",,,,,,,,,,,,,,,,
1,">LH==[","אלה III","ʔLH",,"Lamentar",,,,,,,,,,,,,,,
1,">LH=[","אלה II","ʔLH",,"ser incapaz?, tentar?",,,,,,,,,,,,,,,
5,">LH[","אלה I","ʔLH",,"amaldiçoar",,,,,"colocar sob uma maldição",,,,,,,,,,
2601,">LHJM/","אֱלֹהִים ","ʔᵉlōhîm","Deus; deuses; deus",,,,,,,,,,,,,,,,
2,">LW","אִלּוּ ","ʔillû","mesmo se",,,,,,,,,,,,,,,,
57,">LWH/","אֱלֹוהַּ ","ʔᵉlôha","Deus; deus",,,,,,,,,,,,,,,,
1,">LWL/","אֱלוּל ","ʔᵉlûl","Elul (mês)",,,,,,,,,,,,,,,,
10,">LWN/","אֵלֹון I","ʔēlôn","terebinto, árvore alta",,,,,,,,,,,,,,,,
9,">LWN=/","אַלֹּון II","ʔallôn","árvore alta, carvalho?",,,,,,,,,,,,,,,,
2,">LWN==/","אֵלֹון III","ʔēlôn","Elon",,,,,,,,,,,,,,,,
1,">LWN===/","אַלֹּון IV","ʔallôn","Allon",,,,,,,,,,,,,,,,
60,">LWP/","אַלּוּף I","ʔallûf","chefe, chefe tribal",,,,,,,,,,,,,,,,
9,">LWP=/","אַלּוּף II","ʔallûf","confiável; manso",,,,,,,,,,,,,,,,
2,">LWC/","אָלוּשׁ ","ʔālûš","Alush",,,,,,,,,,,,,,,,
2,">LZBD/","אֶלְזָבָד ","ʔelzāvād","Elzabad",,,,,,,,,,,,,,,,
3,">LX[","אלח ","ʔLḤ",,,"ser corrupto",,,,,,,,,,,,,,
4,">LXNN/","אֶלְחָנָן ","ʔelḥānān","Elhanan",,,,,,,,,,,,,,,,
1,">LJ/","אֱלִי ","ʔᵉlî","de Betel",,,,,,,,,,,,,,,,
21,">LJ>B/","אֱלִיאָב ","ʔᵉlîʔāv","Eliab",,,,,,,,,,,,,,,,
10,">LJ>L/","אֱלִיאֵל ","ʔᵉlîʔēl","Eliel",,,,,,,,,,,,,,,,
1,">LJ>TH/","אֱלִיאָתָה ","ʔᵉlîʔātāʰ","Eliathah",,,,,,,,,,,,,,,,
1,">LJDD/","אֱלִידָד ","ʔᵉlîdād","Elidad",,,,,,,,,,,,,,,,
4,">LJD</","אֶלְיָדָע ","ʔelyādāʕ","Eliada",,,,,,,,,,,,,,,,
5,">LJH/","אַלְיָה I","ʔalyāʰ","rabo gordo",,,,,,,,,,,,,,,,
8,">LJH=/","אֵלִיָּה II","ʔēliyyāʰ","Elijah",,,,,,,,,,,,,,,,
63,">LJHW/","אֵלִיָּהוּ I","ʔēliyyāhû","Elias",,,,,,,,,,,,,,,,
2,">LJHW=/","אֱלִיהוּ II","ʔᵉlîhû","Elihu",,,,,,,,,,,,,,,,
9,">LJHW>/","אֱלִיהוּא ","ʔᵉlîhûˀ","Elihu",,,,,,,,,,,,,,,,
2,">LJHW<JNJ/","אֶלְיְהֹועֵינַי ","ʔelyᵊhôʕênay","Eliehoenai",,,,,,,,,,,,,,,,
7,">LJW<JNJ/","אֶלְיֹועֵינַי ","ʔelyôʕênay","Elioenai",,,,,,,,,,,,,,,,
2,">LJXB>/","אֶלְיַחְבָּא ","ʔelyaḥbāˀ","Eliahba",,,,,,,,,,,,,,,,
1,">LJXRP/","אֱלִיחֹרֶף ","ʔᵉlîḥōref","Elihoreph",,,,,,,,,,,,,,,,
20,">LJL/","אֱלִיל ","ʔᵉlîl","sem valor; deuses pagãos",,,,,,,,,,,,,,,,
6,">LJMLK/","אֱלִימֶלֶךְ ","ʔᵉlîmelex","Elimelech",,,,,,,,,,,,,,,,
6,">LJSP/","אֶלְיָסָף ","ʔelyāsāf","Eliasaph",,,,,,,,,,,,,,,,
14,">LJ<ZR/","אֱלִיעֶזֶר ","ʔᵉlîʕezer","Eliezer",,,,,,,,,,,,,,,,
2,">LJ<M/","אֱלִיעָם ","ʔᵉlîʕām","Eliam",,,,,,,,,,,,,,,,
1,">LJ<NJ/","אֱלִיעֵנַי ","ʔᵉlîʕēnay","Elienai",,,,,,,,,,,,,,,,
15,">LJPZ/","אֱלִיפַז ","ʔᵉlîfaz","Eliphaz",,,,,,,,,,,,,,,,
1,">LJPL/","אֱלִיפַל ","ʔᵉlîfal","Eliphal",,,,,,,,,,,,,,,,
2,">LJPLHW/","אֱלִיפְלֵהוּ ","ʔᵉlîflēhû","Eliphelehu",,,,,,,,,,,,,,,,
8,">LJPLV/","אֱלִיפֶלֶט ","ʔᵉlîfeleṭ","Eliphelet",,,,,,,,,,,,,,,,
5,">LJYWR/","אֱלִיצוּר ","ʔᵉlîṣûr","Elizur",,,,,,,,,,,,,,,,
4,">LJYPN/","אֱלִיצָפָן ","ʔᵉlîṣāfān","Elizaphan",,,,,,,,,,,,,,,,
1,">LJQ>/","אֱלִיקָא ","ʔᵉlîqāˀ","Elika",,,,,,,,,,,,,,,,
12,">LJQJM/","אֶלְיָקִים ","ʔelyāqîm","Eliakim",,,,,,,,,,,,,,,,
1,">LJCB</","אֱלִישֶׁבַע ","ʔᵉlîševaʕ","Elisheba",,,,,,,,,,,,,,,,
3,">LJCH/","אֱלִישָׁה ","ʔᵉlîšāʰ","Elishah",,,,,,,,,,,,,,,,
2,">LJCW</","אֱלִישׁוּעַ ","ʔᵉlîšûₐʕ","Elishua",,,,,,,,,,,,,,,,
17,">LJCJB/","אֶלְיָשִׁיב ","ʔelyāšîv","Eliashib",,,,,,,,,,,,,,,,
17,">LJCM</","אֱלִישָׁמָע ","ʔᵉlîšāmāʕ","Elishama",,,,,,,,,,,,,,,,
58,">LJC</","אֱלִישָׁע ","ʔᵉlîšāʕ","Eliseu",,,,,,,,,,,,,,,,
1,">LJCPV/","אֱלִישָׁפָט ","ʔᵉlîšāfāṭ","Elishaphat",,,,,,,,,,,,,,,,
1,">LJTH/","אֱלִיָּתָה ","ʔᵉliyyātāʰ","Eliathah",,,,,,,,,,,,,,,,
2,">LLJ","אַלְלַי ","ʔallay","infelizmente",,,,,,,,,,,,,,,,
6,">LM/","אִלֵּם I","ʔillēm","sem palavras",,,,,,,,,,,,,,,,
2,">LM=/","אֵלֶם II","ʔēlem","silêncio?",,,,,,,,,,,,,,,,
9,">LM[","אלם ","ʔLM",,,"ser mudo, ser calado","ligar",,,,,,,,,,,,,
6,">LMGJM/","אַלְמֻגִּים ","ʔalmuggîm","madeiras de madeira almugada",,,,,,,,,,,,,,,,
5,">LMH/","אֲלֻמָּה ","ʔᵃlummāʰ","molho",,,,,,,,,,,,,,,,
2,">LMWDD/","אַלְמֹודָד ","ʔalmôdād","Almodad",,,,,,,,,,,,,,,,
1,">LMLK/","אַלַּמֶּלֶךְ ","ʔallammelex","Allammelech",,,,,,,,,,,,,,,,
1,">LMN/","אַלְמֹן I","ʔalmōn","viuvez",,,,,,,,,,,,,,,,
1,">LMN=/","אַלְמָן II","ʔalmān","viúvo",,,,,,,,,,,,,,,,
56,">LMNH/","אַלְמָנָה ","ʔalmānāʰ","viúva",,,,,,,,,,,,,,,,
4,">LMNWT/","אַלְמָנוּת ","ʔalmānût","viuvez",,,,,,,,,,,,,,,,
3,">LMNJ/","אַלְמֹנִי ","ʔalmōnî","um certo",,,,,,,,,,,,,,,,
1,">LNJ/","אֵלֹנִי ","ʔēlōnî","Elonite",,,,,,,,,,,,,,,,
1,">LN<M/","אֶלְנָעַם ","ʔelnāʕam","Elnaam",,,,,,,,,,,,,,,,
7,">LNTN/","אֶלְנָתָן ","ʔelnātān","Elnathan",,,,,,,,,,,,,,,,
2,">LSR/","אֶלָּסָר ","ʔellāsār","Ellasar",,,,,,,,,,,,,,,,
1,">L<D/","אֶלְעָד ","ʔelʕād","Elead",,,,,,,,,,,,,,,,
1,">L<DH/","אֶלְעָדָה ","ʔelʕādāʰ","Eleadah",,,,,,,,,,,,,,,,
1,">L<WZJ/","אֶלְעוּזַי ","ʔelʕûzay","Eluzai",,,,,,,,,,,,,,,,
72,">L<ZR/","אֶלְעָזָר ","ʔelʕāzār","Eleazar",,,,,,,,,,,,,,,,
5,">L<LH/","אֶלְעָלֵה ","ʔelʕālēʰ","Elealeh",,,,,,,,,,,,,,,,
6,">L<FH/","אֶלְעָשָׂה ","ʔelʕāśāʰ","Elasah",,,,,,,,,,,,,,,,
7,">LP/","אֶלֶף I","ʔelef","gado",,,,,,,,,,,,,,,,
492,">LP=/","אֶלֶף II","ʔelef","mil",,,,,,,,,,,,,,,,
14,">LP==/","אֶלֶף III","ʔelef","mil; tribo, clã",,,,,,,,,,,,,,,,
1,">LP===/","אֶלֶף IV","ʔelef","Haeleph",,,,,,,,,,,,,,,,
1,">LP=[","אלף II","ʔLF",,,,,,,"produzir aos milhares",,,,,,,,,,
4,">LP[","אלף I","ʔLF",,"familiarizar-se com",,"ensinar",,,,,,,,,,,,,
1,">LPLV/","אֶלְפֶּלֶט ","ʔelpeleṭ","Elpelet",,,,,,,,,,,,,,,,
3,">LP<L/","אֶלְפָּעַל ","ʔelpāʕal","Elpaal",,,,,,,,,,,,,,,,
1,">LY[","אלץ ","ʔLṢ",,,,"pressionar, incitar",,,,,,,,,,,,,
2,">LYPN/","אֶלְצָפָן ","ʔelṣāfān","Elizaphan",,,,,,,,,,,,,,,,
1,">LQWM/","אַלְקוּם ","ʔalqûm","(incerto)",,,,,,,,,,,,,,,,
21,">LQNH/","אֶלְקָנָה ","ʔelqānāʰ","Elkanah",,,,,,,,,,,,,,,,
1,">LQCJ/","אֶלְקֹשִׁי ","ʔelqōšî","Elkoshite",,,,,,,,,,,,,,,,
2,">LTWLD/","אֶלְתֹּולַד ","ʔeltôlad","Eltolad",,,,,,,,,,,,,,,,
2,">LTQ>/","אֶלְתְּקֵא ","ʔeltᵊqēˀ","Eltekeh",,,,,,,,,,,,,,,,
1,">LTQN/","אֶלְתְּקֹן ","ʔeltᵊqōn","Eltekon",,,,,,,,,,,,,,,,
1068,">M","אִם ","ʔim","se; então; quando",,,,,,,,,,,,,,,,
220,">M/","אֵם ","ʔēm","mãe",,,,,,,,,,,,,,,,
56,">MH/","אָמָה I","ʔāmāʰ","escrava",,,,,,,,,,,,,,,,
247,">MH=/","אַמָּה II","ʔammāʰ","antebraço, côvado (medida)",,,,,,,,,,,,,,,,
7,">MH==/","אֻמָּה III","ʔummāʰ","pessoas, tribo",,,,,,,,,,,,,,,,
1,">MH===/","אַמָּה IV","ʔammāʰ","autoridade?; mãe-cidade?",,,,,,,,,,,,,,,,
1,">MH====/","אַמָּה V","ʔammāʰ","Ammah",,,,,,,,,,,,,,,,
7,">MWN/","אֱמוּן I","ʔᵉmûn","fiel, confiável",,,,,,,,,,,,,,,,
2,">MWN=/","אָמֹון II","ʔāmôn","carinho?; mestre-trabalhador?",,,,,,,,,,,,,,,,
17,">MWN==/","אָמֹון III","ʔāmôn","Amon",,,,,,,,,,,,,,,,
1,">MWN===/","אָמֹון IV","ʔāmôn","Amon",,,,,,,,,,,,,,,,
49,">MWNH/","אֱמוּנָה ","ʔᵉmûnāʰ","firmeza, constância, fidelidade",,,,,,,,,,,,,,,,
13,">MWY/","אָמֹוץ ","ʔāmôṣ","Amoz",,,,,,,,,,,,,,,,
1,">MJ/","אָמִי ","ʔāmî","Ami",,,,,,,,,,,,,,,,
6,">MJY/","אַמִּיץ ","ʔammîṣ","forte",,,,,,,,,,,,,,,,
2,">MJR/","אָמִיר ","ʔāmîr","filial",,,,,,,,,,,,,,,,
15,">ML[","אמל ","ʔML",,,,,"secar",,,,,,,,,,,,
1,">MLH/","אֲמֻלָה ","ʔᵃmulāʰ","febril",,,,,,,,,,,,,,,,
1,">MLL/","אֲמֵלָל I","ʔᵃmēlāl","fraco",,,,,,,,,,,,,,,,
1,">MLL=/","אֻמְלַל II","ʔumlal","definhando",,,,,,,,,,,,,,,,
1,">MM/","אֲמָם ","ʔᵃmām","Amam",,,,,,,,,,,,,,,,
30,">MN","אָמֵן ","ʔāmēn","amém, certamente",,,,,,,,,,,,,,,,
1,">MN/","אֵמֻן I","ʔēmun","Fidelidade",,,,,,,,,,,,,,,,
1,">MN=/","אֹמֶן II","ʔōmen","Fidelidade",,,,,,,,,,,,,,,,
1,">MN==/","אָמָּן III","ʔāmmān","artesã",,,,,,,,,,,,,,,,
105,">MN[","אמן ","ʔMN",,"ser pai adotivo, ser tutor","ser estável, ser firme, ser confiável, ser fiel",,,,"acreditar, confiar",,,,,,,,,,
2,">MNH","אָמְנָה ","ʔāmnāʰ","de fato",,,,,,,,,,,,,,,,
1,">MNH/","אֹמְנָה I","ʔōmᵊnāʰ","poste da porta",,,,,,,,,,,,,,,,
1,">MNH=/","אָמְנָה II","ʔāmnāʰ","fomento",,,,,,,,,,,,,,,,
2,">MNH==/","אֲמָנָה III","ʔᵃmānāʰ","acordo",,,,,,,,,,,,,,,,
2,">MNH===/","אֲמָנָה IV","ʔᵃmānāʰ","Amana",,,,,,,,,,,,,,,,
28,">MNWN/","אַמְנֹון ","ʔamnôn","Amnon",,,,,,,,,,,,,,,,
9,">MNM","אָמְנָם I","ʔāmnām","certamente, realmente, verdadeiramente",,,,,,,,,,,,,,,,
5,">MNM=","אֻמְנָם II","ʔumnām","certamente, realmente, verdadeiramente",,,,,,,,,,,,,,,,
1,">MY/","אֹמֶץ I","ʔōmeṣ","força",,,,,,,,,,,,,,,,
2,">MY=/","אָמֹץ II","ʔāmōṣ","dappled",,,,,,,,,,,,,,,,
41,">MY[","אמץ ","ʔMṢ",,"ser forte",,"fortalecer",,"estar determinado; para provar mais forte do que","mostrar força",,,,,,,,,,
1,">MYH/","אַמְצָה ","ʔamṣāʰ","força",,,,,,,,,,,,,,,,
